Status,Age Group,Education,AI Risk,Years of Experience,Monthly Salary (INR),Industry_Education,Industry_Finance,Industry_Healthcare,Industry_Retail,Industry_Technology,Location_Bangalore,Location_Delhi,Location_Hyderabad,Location_Mumbai,Location_Rural,Location_Suburban,Location_Urban,Year,Month,Day
0,2,3,3,28.0,110600.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,5,11
0,1,4,1,19.0,121400.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,5,12
0,2,5,1,20.0,145700.0,1,0,0,0,0,0,0,0,1,0,0,0,2025,5,13
1,1,5,2,15.0,68500.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,5,14
0,1,4,1,1.0,105700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,5,15
0,2,5,1,8.0,42200.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,5,16
1,1,5,2,15.0,88300.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,5,17
0,2,2,2,7.0,68600.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,5,18
1,2,1,3,15.0,53800.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,5,19
1,5,2,3,16.0,102000.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,5,20
0,5,3,1,29.0,37800.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,5,21
1,3,1,1,14.5,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,5,22
1,1,3,3,22.0,120200.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,5,23
1,4,3,1,15.0,28600.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,5,24
0,3,1,1,14.5,105900.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,5,25
0,1,5,1,5.0,91400.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,5,26
1,5,3,3,3.0,80800.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,5,27
1,5,3,1,16.0,43200.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,5,28
1,3,3,1,4.0,77600.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,5,29
1,2,1,3,18.0,94100.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,5,30
1,2,1,3,18.0,6400.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,5,31
0,2,3,3,18.0,46400.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,6,1
0,2,5,1,4.0,145700.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,6,2
0,4,3,1,15.0,56000.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,6,3
1,4,1,2,15.0,73500.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,6,4
0,3,4,1,26.0,108400.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,6,5
1,2,3,2,7.0,79300.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,6,6
0,4,3,2,15.0,35900.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,6,7
1,1,3,3,15.0,81800.0,0,0,1,0,0,0,0,0,0,1,0,0,2025,6,8
1,1,3,2,15.0,69700.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,6,9
0,1,1,1,10.0,24700.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,6,10
0,1,5,3,15.0,9700.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,6,11
1,3,3,3,14.5,81800.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,6,12
1,3,1,3,14.5,78100.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,6,13
0,5,4,3,16.0,117800.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,6,14
1,4,4,2,15.0,145700.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,6,15
0,5,4,1,20.0,25000.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,6,16
0,4,4,2,8.0,43400.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,6,17
0,2,2,1,18.0,121600.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,6,18
1,2,2,2,18.0,82400.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,6,19
1,2,3,1,18.0,16200.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,6,20
1,4,3,3,26.0,74700.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,6,21
0,1,3,3,19.0,71300.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,6,22
0,5,4,1,16.0,87600.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,6,23
1,1,5,1,15.0,122900.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,6,24
0,4,5,3,15.0,102100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,6,25
1,4,3,2,13.0,74700.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,6,26
1,2,5,2,18.0,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,6,27
1,5,1,3,16.0,107900.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,6,28
0,2,4,3,18.0,25100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,6,29
1,2,3,2,18.0,81800.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,6,30
0,1,4,1,15.0,43700.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,7,1
1,2,2,1,18.0,70600.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,7,2
1,3,2,2,14.5,137900.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,7,3
1,2,2,3,21.0,39700.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,7,4
0,5,2,1,16.0,22900.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,7,5
1,1,4,3,15.0,6400.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,7,6
1,3,5,3,14.5,60700.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,7,7
1,4,4,3,15.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,7,8
1,5,3,3,16.0,68500.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,7,9
1,4,5,2,10.0,146200.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,7,10
0,1,3,3,9.0,81500.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,7,11
1,2,1,2,21.0,28100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,7,12
0,5,3,2,16.0,142800.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,7,13
1,2,3,2,18.0,107400.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,7,14
1,4,3,3,9.0,52600.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,7,15
1,4,3,2,12.0,32900.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,7,16
1,5,4,1,16.0,78100.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,7,17
0,2,1,1,18.0,69400.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,7,18
0,3,3,2,20.0,78600.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,7,19
0,5,3,3,27.0,47600.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,7,20
1,3,5,3,14.5,56200.0,0,0,0,0,1,0,0,0,0,0,1,0,2025,7,21
1,3,3,3,14.5,56700.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,7,22
0,2,5,1,18.0,18300.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,7,23
0,3,3,3,14.5,124400.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,7,24
1,3,5,3,2.0,41900.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,7,25
0,1,5,3,7.0,26100.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,7,26
0,3,5,2,14.5,41800.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,7,27
1,3,2,3,14.5,141200.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,7,28
1,2,1,1,18.0,132100.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,7,29
1,4,5,1,26.0,110600.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,7,30
0,1,3,3,15.0,94400.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,7,31
0,1,3,2,30.0,81600.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,1
1,1,3,3,8.0,115800.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,8,2
1,2,3,2,18.0,125000.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,8,3
1,5,4,1,16.0,145400.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,8,4
1,1,1,1,5.0,108300.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,8,5
0,2,1,1,30.0,64500.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,8,6
0,1,5,1,17.0,71300.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,8,7
0,5,5,3,16.0,69400.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,8,8
1,3,4,2,14.5,92500.0,0,1,0,0,0,0,0,1,0,0,0,0,2025,8,9
0,1,1,3,6.0,135000.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,8,10
1,3,1,3,14.5,36300.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,8,11
1,1,4,2,23.0,98700.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,8,12
1,4,1,2,15.0,67400.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,8,13
1,2,5,1,20.0,115700.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,8,14
0,1,2,1,17.0,12400.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,8,15
0,1,3,3,15.0,81500.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,8,16
1,5,4,3,16.0,78100.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,8,17
1,1,1,3,1.0,90000.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,8,18
0,2,4,2,21.0,60800.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,8,19
0,1,4,3,15.0,55300.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,8,20
0,2,3,2,6.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,21
0,2,5,3,2.0,13100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,22
0,2,3,1,18.0,114700.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,23
1,1,5,2,15.0,57300.0,1,0,0,0,0,0,0,1,0,0,0,0,2025,8,24
0,2,4,1,18.0,122000.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,8,25
1,1,2,3,15.0,7900.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,8,26
1,1,2,1,0.0,81800.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,27
0,2,5,1,20.0,118600.0,0,0,1,0,0,0,0,0,0,1,0,0,2025,8,28
0,5,1,1,9.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,8,29
0,2,3,1,18.0,72200.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,8,30
0,2,3,3,26.0,35500.0,1,0,0,0,0,0,0,0,1,0,0,0,2025,8,31
0,1,5,3,15.0,129300.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,9,1
1,5,2,2,16.0,126500.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,9,2
1,2,4,1,18.0,36900.0,0,0,1,0,0,0,0,0,0,1,0,0,2025,9,3
1,3,3,1,2.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,9,4
0,1,3,3,15.0,47100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,9,5
1,4,4,2,15.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,9,6
1,1,5,3,2.0,10800.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,9,7
0,1,1,2,10.0,89900.0,0,0,0,0,1,0,0,0,1,0,0,0,2025,9,8
1,1,3,3,15.0,147900.0,1,0,0,0,0,0,0,1,0,0,0,0,2025,9,9
0,1,4,2,19.0,90900.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,9,10
0,4,5,3,9.0,32300.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,9,11
1,5,5,3,16.0,66800.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,9,12
0,2,2,1,28.0,70600.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,9,13
0,3,1,3,13.0,138600.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,9,14
1,3,5,3,14.5,51800.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,9,15
1,2,4,2,18.0,119000.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,9,16
1,1,1,1,15.0,8100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,9,17
1,1,5,2,5.0,112300.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,9,18
1,1,1,3,14.0,33700.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,9,19
1,1,5,1,15.0,67300.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,9,20
0,5,4,2,11.0,107800.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,9,21
0,2,3,1,25.0,137200.0,1,0,0,0,0,0,0,0,0,1,0,0,2025,9,22
0,2,3,2,10.0,148600.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,9,23
1,1,2,3,25.0,88500.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,9,24
1,1,5,2,0.0,133700.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,9,25
0,5,5,2,16.0,112100.0,1,0,0,0,0,0,0,0,0,1,0,0,2025,9,26
0,4,2,3,15.0,115500.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,9,27
1,1,5,1,30.0,122500.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,9,28
0,1,1,3,15.0,78200.0,1,0,0,0,0,0,0,0,0,0,1,0,2025,9,29
0,1,4,3,7.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,9,30
1,1,1,3,15.0,137700.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,10,1
1,1,3,1,15.0,23600.0,1,0,0,0,0,0,0,0,0,0,0,1,2025,10,2
0,1,1,3,15.0,114600.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,10,3
0,2,3,2,18.0,145500.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,10,4
0,1,1,1,15.0,65700.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,10,5
1,2,4,2,18.0,68500.0,1,0,0,0,0,0,1,0,0,0,0,0,2025,10,6
1,1,3,3,15.0,123700.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,10,7
0,4,1,3,25.0,140300.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,10,8
1,1,3,3,15.0,42400.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,10,9
0,2,3,1,18.0,81500.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,10,10
1,3,5,2,14.5,141100.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,10,11
1,2,2,3,17.0,43000.0,1,0,0,0,0,1,0,0,0,0,0,0,2025,10,12
0,1,3,3,15.0,81500.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,10,13
0,1,4,3,15.0,44500.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,10,14
0,2,5,3,18.0,107300.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,10,15
0,2,2,1,18.0,110800.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,10,16
1,2,4,2,18.0,70000.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,10,17
1,2,3,2,18.0,132300.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,10,18
1,5,4,3,15.0,109400.0,1,0,0,0,0,0,0,0,0,1,0,0,2025,10,19
1,2,1,2,16.0,122400.0,0,1,0,0,0,0,1,0,0,0,0,0,2025,10,20
1,4,3,1,15.0,90400.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,10,21
1,2,3,3,22.0,142400.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,10,22
0,1,3,1,24.0,148100.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,10,23
0,3,5,3,26.0,12500.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,10,24
0,2,4,2,8.0,16300.0,0,0,1,0,0,0,1,0,0,0,0,0,2025,10,25
0,4,4,1,15.0,74700.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,10,26
1,5,3,3,16.0,46400.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,10,27
0,5,2,3,24.0,59800.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,10,28
0,4,5,3,15.0,90900.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,10,29
0,4,2,1,15.0,58600.0,0,0,0,1,0,0,1,0,0,0,0,0,2025,10,30
0,3,3,3,14.5,142000.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,10,31
0,4,5,3,15.0,58300.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,11,1
1,5,5,2,16.0,126700.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,2
1,3,5,3,1.0,85500.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,3
0,4,4,1,23.0,116900.0,0,0,1,0,0,0,0,1,0,0,0,0,2025,11,4
1,2,1,2,28.0,115300.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,5
1,4,1,2,15.0,10300.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,11,6
1,1,1,3,15.0,55500.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,7
1,5,3,1,26.0,105500.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,8
1,3,5,3,19.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,9
0,4,3,1,15.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,10
1,2,1,3,13.0,120700.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,11,11
1,1,2,2,2.0,28100.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,12
1,1,4,3,8.0,105800.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,11,13
0,4,1,1,6.0,63900.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,11,14
1,2,4,1,3.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,15
1,2,3,2,20.0,37300.0,0,0,0,0,1,0,1,0,0,0,0,0,2025,11,16
0,5,4,1,25.0,74700.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,11,17
0,2,3,3,4.0,103700.0,0,0,0,0,1,0,0,1,0,0,0,0,2025,11,18
1,1,5,3,15.0,89400.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,19
0,5,4,1,21.0,102000.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,11,20
0,1,1,2,3.0,5500.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,21
1,3,2,1,14.5,28100.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,11,22
0,3,4,3,14.5,132100.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,23
0,4,3,3,15.0,58300.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,11,24
1,1,4,3,15.0,88600.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,11,25
0,1,4,2,5.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,11,26
0,1,4,2,15.0,61700.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,11,27
1,2,3,1,26.0,91000.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,11,28
0,1,4,3,15.0,133500.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,11,29
1,5,2,3,16.0,137300.0,0,0,1,0,0,0,0,0,0,0,1,0,2025,11,30
1,3,5,1,14.5,31300.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,12,1
1,1,3,3,15.0,5100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,12,2
0,3,2,3,29.0,121700.0,0,0,0,1,0,0,0,1,0,0,0,0,2025,12,3
1,1,3,1,15.0,53800.0,1,0,0,0,0,0,0,0,1,0,0,0,2025,12,4
0,1,3,3,16.0,17700.0,0,1,0,0,0,0,0,0,0,0,1,0,2025,12,5
1,2,1,2,29.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,12,6
1,1,3,2,15.0,7800.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,12,7
1,3,1,1,14.5,125500.0,0,0,1,0,0,0,0,0,0,1,0,0,2025,12,8
1,2,4,2,19.0,29900.0,0,0,0,1,0,0,0,0,1,0,0,0,2025,12,9
1,1,2,3,15.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2025,12,10
1,4,2,2,15.0,78100.0,0,0,0,1,0,0,0,0,0,0,1,0,2025,12,11
1,5,3,3,16.0,62500.0,0,0,1,0,0,1,0,0,0,0,0,0,2025,12,12
0,4,4,1,15.0,109900.0,0,1,0,0,0,0,0,0,0,1,0,0,2025,12,13
1,1,4,1,29.0,37800.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,12,14
0,1,4,3,3.0,53400.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,12,15
0,2,1,2,25.0,100600.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,12,16
1,4,3,2,15.0,94600.0,0,0,0,0,1,0,0,1,0,0,0,0,2025,12,17
1,1,5,1,15.0,32500.0,0,0,0,1,0,0,0,0,0,1,0,0,2025,12,18
0,2,5,3,11.0,69400.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,12,19
0,3,2,2,2.0,34200.0,0,1,0,0,0,1,0,0,0,0,0,0,2025,12,20
1,1,5,2,15.0,7300.0,0,1,0,0,0,0,0,0,1,0,0,0,2025,12,21
0,1,5,2,15.0,130700.0,0,0,0,1,0,0,0,0,0,0,0,1,2025,12,22
1,3,4,2,14.5,66100.0,0,0,1,0,0,0,0,0,1,0,0,0,2025,12,23
1,5,1,1,16.0,48500.0,0,0,0,0,1,1,0,0,0,0,0,0,2025,12,24
1,5,1,2,16.0,127100.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,12,25
1,1,5,2,9.0,46700.0,0,0,0,1,0,1,0,0,0,0,0,0,2025,12,26
0,2,1,3,18.0,24400.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,12,27
0,1,4,1,27.0,29800.0,0,0,1,0,0,0,0,0,0,0,0,1,2025,12,28
0,4,4,1,18.0,41900.0,0,0,0,0,1,0,0,0,0,0,0,1,2025,12,29
1,2,3,3,20.0,8800.0,0,0,0,0,1,0,0,0,0,1,0,0,2025,12,30
1,2,4,1,18.0,72800.0,0,0,0,0,1,0,0,1,0,0,0,0,2025,12,31
0,4,4,1,11.0,39400.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,1,1
1,2,1,1,18.0,121700.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,1,2
0,2,3,1,28.0,69400.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,1,3
0,2,3,1,23.0,128500.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,1,4
1,2,5,1,22.0,48400.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,1,5
0,1,2,3,23.0,83500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,1,6
0,5,3,1,16.0,98800.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,1,7
1,4,4,1,15.0,34300.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,1,8
0,2,1,3,18.0,118100.0,0,1,0,0,0,1,0,0,0,0,0,0,2026,1,9
1,1,3,1,23.0,72800.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,1,10
1,5,5,2,16.0,74700.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,1,11
1,2,5,2,18.0,48400.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,1,12
0,4,1,2,15.0,96000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,1,13
1,2,4,3,18.0,79900.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,1,14
1,2,4,3,13.0,14500.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,1,15
1,2,2,2,16.0,31900.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,1,16
1,2,5,3,2.0,59500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,1,17
1,3,1,3,15.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,1,18
0,2,4,1,18.0,14100.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,1,19
0,3,3,1,23.0,7600.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,1,20
0,1,2,2,13.0,57500.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,1,21
1,2,3,2,18.0,36900.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,1,22
1,1,5,1,15.0,130100.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,1,23
0,1,4,3,15.0,45200.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,1,24
0,2,5,1,16.0,93400.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,1,25
0,3,2,3,14.5,149900.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,1,26
1,3,1,3,14.5,47800.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,1,27
0,1,1,1,15.0,76800.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,1,28
1,1,5,3,21.0,63800.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,1,29
1,2,4,3,18.0,121900.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,1,30
1,4,4,3,19.0,75900.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,1,31
0,1,3,2,22.0,82600.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,2,1
1,4,3,2,26.0,69200.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,2,2
0,2,5,3,18.0,128300.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,2,3
0,1,5,1,15.0,148400.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,2,4
0,1,2,1,15.0,146500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,2,5
0,2,1,2,18.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,2,6
0,4,1,3,15.0,74700.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,2,7
1,2,1,3,30.0,78100.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,2,8
0,5,2,1,22.0,36800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,2,9
1,2,5,3,29.0,84500.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,2,10
1,2,5,3,18.0,100900.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,2,11
0,1,1,2,15.0,74700.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,2,12
0,3,3,2,14.5,13300.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,2,13
1,1,4,1,11.0,65100.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,2,14
0,2,4,1,18.0,139900.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,2,15
1,2,4,3,27.0,137500.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,2,16
0,1,3,3,15.0,79400.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,2,17
0,3,5,2,3.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,2,18
1,1,3,2,12.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,2,19
0,3,3,1,14.5,86900.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,2,20
0,1,3,1,15.0,21700.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,2,21
1,5,4,2,16.0,81800.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,2,22
